id,YEAR,positive_negtive_中立,positive_negtive_消极,positive_negtive_积极
d8071a739aa75a3b895933a7b507f26348f02540c04274e7,2017.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3b895933a7b507f26348f02540c04274e7,2019.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3b8d0feb1fd4c0f3af1b55a94307e75971,2020.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3b8d67eb4bae4ab5d506f51c92912806c4,2015.0,0.0,0.0,0.007662835249042145
d8071a739aa75a3b8d67eb4bae4ab5d506f51c92912806c4,2016.0,0.0,0.0,0.03065134099616858
d8071a739aa75a3b8d67eb4bae4ab5d506f51c92912806c4,2017.0,0.0,0.0,0.034482758620689655
d8071a739aa75a3b8d67eb4bae4ab5d506f51c92912806c4,2018.0,0.0,0.0,0.022988505747126436
d8071a739aa75a3b8d67eb4bae4ab5d506f51c92912806c4,2019.0,0.0,0.0,0.02681992337164751
d8071a739aa75a3b8d67eb4bae4ab5d506f51c92912806c4,2020.0,0.013888888888888888,0.0,0.0
d8071a739aa75a3b91978970bf283fb96e0c06d08f3d4c79,2017.0,0.0,0.0,0.011494252873563218
d8071a739aa75a3b91978970bf283fb96e0c06d08f3d4c79,2020.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3b9204d40f761940804d597a4764be3ce8,2020.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3b92a34f4309492f4672a5fb7390b07691,2019.0,0.004629629629629629,0.01,0.0
d8071a739aa75a3b93c65297b0ab302c086b761a3ee3b2d5,2018.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3b93c65297b0ab302c086b761a3ee3b2d5,2019.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3b94d48d5333270e12ebec4051389ce852,2020.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3b966e8ff44f96c644469ed3cab5e95fbe,2015.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3b966e8ff44f96c644469ed3cab5e95fbe,2016.0,0.018518518518518517,0.01,0.022988505747126436
d8071a739aa75a3b966e8ff44f96c644469ed3cab5e95fbe,2017.0,0.0,0.0,0.01532567049808429
d8071a739aa75a3b9832faf149451021c0922642d1386853,2020.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3b987a63715a9aa9eed552a92c8713a5ac,2013.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3b987a63715a9aa9eed552a92c8713a5ac,2020.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3b9b709e06154ca9bbdd229eeb690eb7e4,2017.0,0.009259259259259259,0.01,0.0
d8071a739aa75a3b9b709e06154ca9bbdd229eeb690eb7e4,2019.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3b9bdc24a9b2c8da7da1fed5ec386dfb82,2014.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3b9bdc24a9b2c8da7da1fed5ec386dfb82,2019.0,0.0,0.01,0.0
d8071a739aa75a3b9c0d2e2ba34c82b20b578efd144f5f48,2020.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3b9da6ffbf30d58f14526bfa5867fb8ceb,2015.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3b9da6ffbf30d58f14526bfa5867fb8ceb,2017.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3ba6a85400907c92525bd28c5ddf9b90bc,2017.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3ba7081670d9e2402aa8b49051d97b51d8,2020.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3ba757cdd327d5d9dfab275ee5114a36e4,2017.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3ba99a596dc0205f927299cb05923e1c47,2002.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3ba9f33e9cc1ec5eb91cd6e573c1fd5b7f,2016.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bab56b1d403c50e39e10c7cdd8f9a2336,2016.0,0.0,0.0,0.007662835249042145
d8071a739aa75a3bace1abbc4c8cd97d0cee06b2fe4332c9,2016.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3bae5e87ec1a65ea4421abc76facef4f51,2016.0,0.009259259259259259,0.01,0.0
d8071a739aa75a3bae5e87ec1a65ea4421abc76facef4f51,2020.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3baf6ad413a40b5bf6dc8531485cf8b662,2017.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bafbe4c468eaf2269914e5ba88206c944,2014.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bb0715404237a546a574651573097ba03,2017.0,0.009259259259259259,0.0,0.01532567049808429
d8071a739aa75a3bb1ade20b144acdedf7b8ef0c80e2334d,2020.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,,0.004629629629629629,0.0,0.0
d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,2015.0,0.013888888888888888,0.0,0.007662835249042145
d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,2016.0,0.013888888888888888,0.0,0.007662835249042145
d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,2017.0,0.023148148148148147,0.01,0.07279693486590039
d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,2018.0,0.004629629629629629,0.0,0.011494252873563218
d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,2019.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,2020.0,0.041666666666666664,0.0,0.0
d8071a739aa75a3bb74e53523d9b03678e70d28cab441c1d,2017.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bb788e0e02b6edb526449c14b7a744408,2020.0,0.009259259259259259,0.0,0.0
d8071a739aa75a3bb7b97e9ef08c9b2ba265ebf779d28bf2,2020.0,0.0,0.01,0.0
d8071a739aa75a3bb8220bd74d5eb196f26652c638b8c52f,2020.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3bb94be2266bda7f80d055485238aa7549,2014.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bb94be2266bda7f80d055485238aa7549,2016.0,0.013888888888888888,0.0,0.019157088122605363
d8071a739aa75a3bb94be2266bda7f80d055485238aa7549,2017.0,0.004629629629629629,0.0,0.007662835249042145
d8071a739aa75a3bb94be2266bda7f80d055485238aa7549,2020.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bb98b032a18ae492bb8cf7ad9e0c23acd,2016.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3bb98b032a18ae492bb8cf7ad9e0c23acd,2019.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bbc7429400cb9889ba8651576e86b2a86,2020.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bbcc11b4fb4f67fdc9bb692c62e2fea9d,2016.0,0.004629629629629629,0.0,0.0038314176245210726
d8071a739aa75a3bbe65b2915a315066060406455ed5afe9,2010.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bc06c7f8a04d81fa48f1043540ba6ef13,2014.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bc06c7f8a04d81fa48f1043540ba6ef13,2015.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bc1b06c2b6a880a629e8ea92202cd20a6,2015.0,0.0,0.0,0.007662835249042145
d8071a739aa75a3bc1b06c2b6a880a629e8ea92202cd20a6,2016.0,0.0,0.0,0.01532567049808429
d8071a739aa75a3bc1b06c2b6a880a629e8ea92202cd20a6,2017.0,0.0,0.0,0.019157088122605363
d8071a739aa75a3bc1b06c2b6a880a629e8ea92202cd20a6,2018.0,0.004629629629629629,0.0,0.03065134099616858
d8071a739aa75a3bc1b06c2b6a880a629e8ea92202cd20a6,2019.0,0.0,0.0,0.01532567049808429
d8071a739aa75a3bc1b06c2b6a880a629e8ea92202cd20a6,2020.0,0.004629629629629629,0.0,0.0038314176245210726
d8071a739aa75a3bc1f852960277749616359905cea80259,2018.0,0.004629629629629629,0.0,0.0038314176245210726
d8071a739aa75a3bc1f852960277749616359905cea80259,2020.0,0.004629629629629629,0.0,0.0038314176245210726
d8071a739aa75a3bc2553d23a2df173839871e681e96cf7f,2020.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3bc34f85b3554b6c179c76dfa6c149fa10,2020.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bc3f6a564a00c03994bb4317802bb29db,2020.0,0.004629629629629629,0.01,0.0
d8071a739aa75a3bc42504f1322f0a156b5c2604cdc684e6,2017.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bc42504f1322f0a156b5c2604cdc684e6,2018.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3bc42504f1322f0a156b5c2604cdc684e6,2020.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bc798b771c9dfb33c642c63063cb04030,2017.0,0.0,0.0,0.01532567049808429
d8071a739aa75a3bc7e7d6912ec5f98a9642b68922642737,2020.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3bc883b3dd64c3081ac45cc6ed959f5559,2012.0,0.0,0.0,0.007662835249042145
d8071a739aa75a3bc883b3dd64c3081ac45cc6ed959f5559,2013.0,0.004629629629629629,0.0,0.0038314176245210726
d8071a739aa75a3bc883b3dd64c3081ac45cc6ed959f5559,2014.0,0.0,0.0,0.019157088122605363
d8071a739aa75a3bc8b1cbc0701ffbf91045921a9fc588cf,2015.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bc8b1cbc0701ffbf91045921a9fc588cf,2016.0,0.0,0.0,0.01532567049808429
d8071a739aa75a3bc8b1cbc0701ffbf91045921a9fc588cf,2017.0,0.004629629629629629,0.0,0.05363984674329502
d8071a739aa75a3bc8b1cbc0701ffbf91045921a9fc588cf,2018.0,0.0,0.0,0.019157088122605363
d8071a739aa75a3bc8b1cbc0701ffbf91045921a9fc588cf,2019.0,0.004629629629629629,0.0,0.01532567049808429
d8071a739aa75a3bc8b1cbc0701ffbf91045921a9fc588cf,2020.0,0.004629629629629629,0.0,0.007662835249042145
d8071a739aa75a3bca6d5e1ef3530409d814ada318e634d6,2019.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bca6d5e1ef3530409d814ada318e634d6,2020.0,0.004629629629629629,0.01,0.0
d8071a739aa75a3bcbb2a75949418a5df334a5f1c4d54ac5,2020.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3bcc63701d904ec0481d2a043254e8bfa8,2008.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bcc63701d904ec0481d2a043254e8bfa8,2009.0,0.009259259259259259,0.0,0.0
d8071a739aa75a3bcc63701d904ec0481d2a043254e8bfa8,2010.0,0.004629629629629629,0.0,0.011494252873563218
d8071a739aa75a3bcc63701d904ec0481d2a043254e8bfa8,2013.0,0.0,0.01,0.0
d8071a739aa75a3bcc63701d904ec0481d2a043254e8bfa8,2014.0,0.0,0.04,0.0
d8071a739aa75a3bcc63701d904ec0481d2a043254e8bfa8,2015.0,0.0,0.01,0.0
d8071a739aa75a3bcd8eb096eba645f1bb79f500e0f8518c,2019.0,0.0,0.0,0.007662835249042145
d8071a739aa75a3bcf6fb0041ee883243251d30025ab9d45,2018.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3bcfa19fb717fec05495d9a707bdef3bf9,2010.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bcfa19fb717fec05495d9a707bdef3bf9,2013.0,0.0,0.0,0.04597701149425287
d8071a739aa75a3bcfa19fb717fec05495d9a707bdef3bf9,2014.0,0.004629629629629629,0.0,0.06513409961685823
d8071a739aa75a3bcfa19fb717fec05495d9a707bdef3bf9,2015.0,0.004629629629629629,0.0,0.05363984674329502
d8071a739aa75a3bcfa19fb717fec05495d9a707bdef3bf9,2016.0,0.0,0.0,0.0421455938697318
d8071a739aa75a3bcfa19fb717fec05495d9a707bdef3bf9,2017.0,0.009259259259259259,0.01,0.06513409961685823
d8071a739aa75a3bcfa19fb717fec05495d9a707bdef3bf9,2018.0,0.004629629629629629,0.0,0.034482758620689655
d8071a739aa75a3bcfa19fb717fec05495d9a707bdef3bf9,2019.0,0.0,0.0,0.007662835249042145
d8071a739aa75a3bcfa19fb717fec05495d9a707bdef3bf9,2020.0,0.0,0.0,0.007662835249042145
d8071a739aa75a3bd04b6b4686684175b629601a7dda6a04,2016.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bd04b6b4686684175b629601a7dda6a04,2017.0,0.0,0.0,0.05363984674329502
d8071a739aa75a3bd42459dc5b6b11c461bcf55a799fe89c,2020.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bd47c591d7f25ec3957d79e72d2d4b524,2013.0,0.013888888888888888,0.0,0.007662835249042145
d8071a739aa75a3bd47c591d7f25ec3957d79e72d2d4b524,2016.0,0.004629629629629629,0.04,0.0038314176245210726
d8071a739aa75a3bd47c591d7f25ec3957d79e72d2d4b524,2017.0,0.0,0.01,0.0038314176245210726
d8071a739aa75a3bd47c591d7f25ec3957d79e72d2d4b524,2019.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bd47c591d7f25ec3957d79e72d2d4b524,2020.0,0.009259259259259259,0.01,0.0038314176245210726
d8071a739aa75a3bd989fce584349852f34afb141573b98c,2020.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3bde9d5d472d84c4de7dbbb69a798f3476,2020.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3bdf63abe0441507d976ffe0e6651ae5d6,2020.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3bdff20d27bb5fcaa82b54dfb1b44d1203,2020.0,0.0,0.0,0.011494252873563218
d8071a739aa75a3be1fa5eef025fbccc7fbab4860b14ea12,2017.0,0.037037037037037035,0.0,0.019157088122605363
d8071a739aa75a3be1fa5eef025fbccc7fbab4860b14ea12,2018.0,0.0,0.0,0.011494252873563218
d8071a739aa75a3be1fa5eef025fbccc7fbab4860b14ea12,2019.0,0.004629629629629629,0.0,0.0038314176245210726
d8071a739aa75a3be1fa5eef025fbccc7fbab4860b14ea12,2020.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3be21c7db02e78e17e03e99dfffdbb3bfd,2020.0,0.0,0.01,0.0
d8071a739aa75a3be34e73a1339f8a1639bf13e49bbdee27,2019.0,0.009259259259259259,0.0,0.007662835249042145
d8071a739aa75a3be34e73a1339f8a1639bf13e49bbdee27,2020.0,0.027777777777777776,0.0,0.0
d8071a739aa75a3be50b83fcb8f5af8f48460b82447043bb,2015.0,0.0,0.0,0.007662835249042145
d8071a739aa75a3be50b83fcb8f5af8f48460b82447043bb,2016.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3be50b83fcb8f5af8f48460b82447043bb,2017.0,0.0,0.0,0.038314176245210725
d8071a739aa75a3be50b83fcb8f5af8f48460b82447043bb,2018.0,0.009259259259259259,0.0,0.0038314176245210726
d8071a739aa75a3be6f3e200fd5532cb96764b8f4623c75a,2017.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3be837a17b0342804d3e6fa8d2535a2a67,2012.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3be9ca9f92ca1a9e68d46b7a1c40e19607,2017.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3be9ca9f92ca1a9e68d46b7a1c40e19607,2018.0,0.0,0.0,0.06130268199233716
d8071a739aa75a3be9ca9f92ca1a9e68d46b7a1c40e19607,2019.0,0.009259259259259259,0.0,0.0038314176245210726
d8071a739aa75a3be9ca9f92ca1a9e68d46b7a1c40e19607,2020.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3beb6400d7da6229e0233231ea8ba763f7,2018.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bec3627e3740d90cd79da331d46062819,2016.0,0.004629629629629629,0.0,0.007662835249042145
d8071a739aa75a3bec3627e3740d90cd79da331d46062819,2017.0,0.037037037037037035,0.01,0.0421455938697318
d8071a739aa75a3bec3627e3740d90cd79da331d46062819,2018.0,0.004629629629629629,0.0,0.011494252873563218
d8071a739aa75a3bec3627e3740d90cd79da331d46062819,2019.0,0.004629629629629629,0.01,0.0
d8071a739aa75a3bec3627e3740d90cd79da331d46062819,2020.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3bedd5ffcd008a7e88c07e1363e21b00d2,2016.0,0.0,0.0,0.011494252873563218
d8071a739aa75a3bedd5ffcd008a7e88c07e1363e21b00d2,2017.0,0.0,0.0,0.01532567049808429
d8071a739aa75a3bedd5ffcd008a7e88c07e1363e21b00d2,2020.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3befd832f072f8dd7cddc96fb774c4251b,2020.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3bf0bd2aca4b6060d92ba5411ec06f460b,2017.0,0.0,0.01,0.0
d8071a739aa75a3bf59ea3aa41952421dd237b7ba8f11337,2020.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3bf88d84d6bb36dde8603f2553a19aa03d,2019.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bf88d84d6bb36dde8603f2553a19aa03d,2020.0,0.009259259259259259,0.0,0.0
d8071a739aa75a3bfbaa9dc12a1b869c76a91bb264c7c48b,2013.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bfbaa9dc12a1b869c76a91bb264c7c48b,2014.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3bfbaa9dc12a1b869c76a91bb264c7c48b,2016.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3bfbaa9dc12a1b869c76a91bb264c7c48b,2019.0,0.0,0.0,0.0038314176245210726
d8071a739aa75a3bfbaa9dc12a1b869c76a91bb264c7c48b,2020.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3bfc9143df38c6966e71af4ff265547a81,2018.0,0.004629629629629629,0.0,0.0
d8071a739aa75a3bfc9143df38c6966e71af4ff265547a81,2019.0,0.0,0.01,0.0038314176245210726
d8071a739aa75a3bfd9a9c13478387a9f38b5bbe152a9750,2017.0,0.009259259259259259,0.0,0.0038314176245210726
d8071a739aa75a3bfd9a9c13478387a9f38b5bbe152a9750,2018.0,0.023148148148148147,0.0,0.0038314176245210726
d8071a739aa75a3bfd9a9c13478387a9f38b5bbe152a9750,2019.0,0.004629629629629629,0.0,0.0038314176245210726
d8071a739aa75a3bfd9a9c13478387a9f38b5bbe152a9750,2020.0,0.009259259259259259,0.0,0.0038314176245210726
d8071a739aa75a3bfead9c8d3fab2fba8af44ccca3cd119c,2017.0,0.004629629629629629,0.0,0.0
e31b185b08a2c2e13f761dba74c1e04d0612d77078e946ce,2017.0,0.0,0.0,0.007662835249042145
e31b185b08a2c2e13f761dba74c1e04d0612d77078e946ce,2018.0,0.004629629629629629,0.0,0.11877394636015326
e31b185b08a2c2e13f761dba74c1e04d0612d77078e946ce,2019.0,0.0,0.0,0.011494252873563218
e9f7b28ec10e04700251c33a8cf7afb41de4f226023b36dd,2020.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e047005eec1a07b716d63fac8742cbdeacd46,2020.0,0.004629629629629629,0.0,0.0
e9f7b28ec10e0470081ebf12902fbe33a8794317dd5afee0,2018.0,0.0,0.0,0.007662835249042145
e9f7b28ec10e04700966f165ed280c284d2ced2ecb3a00a2,2016.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e04700ada07b2c28fbaec7d76529613d8cde2,2014.0,0.0,0.0,0.007662835249042145
e9f7b28ec10e04700ada07b2c28fbaec7d76529613d8cde2,2019.0,0.004629629629629629,0.0,0.0038314176245210726
e9f7b28ec10e04700cb0e1053b2a4cba5cac6f61807c84ed,2020.0,0.009259259259259259,0.0,0.0
e9f7b28ec10e04700cd2abc05aefdcdb17c82720892c632e,2019.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e04700cd2abc05aefdcdb17c82720892c632e,2020.0,0.0,0.0,0.007662835249042145
e9f7b28ec10e04700e55d382f0df058a56c7dda8e98ac55b,2020.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e04700ead63e76e5245240f454aaf65f4499a,2013.0,0.0,0.0,0.007662835249042145
e9f7b28ec10e04700ead63e76e5245240f454aaf65f4499a,2016.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e04700ed38c006dc500f2d701e2a52ba23f4e,2017.0,0.004629629629629629,0.0,0.0
e9f7b28ec10e0470115e3161eff5eced92f2a588d88ed228,2014.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e0470140c931605dcff11884a827e83661ce5,2018.0,0.004629629629629629,0.0,0.0
e9f7b28ec10e047014fe828fdb7abdda95e44ba69de67315,2020.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e04701caaeaad38bde95216152f031873cd58,2015.0,0.0,0.0,0.011494252873563218
e9f7b28ec10e047020d0a481ac1ee489b40fac4a2c46caea,2020.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e047022acdbc599d93161b48acb78d152ef70,2016.0,0.004629629629629629,0.0,0.0
e9f7b28ec10e047022acdbc599d93161b48acb78d152ef70,2017.0,0.004629629629629629,0.0,0.0
e9f7b28ec10e047022acdbc599d93161b48acb78d152ef70,2018.0,0.004629629629629629,0.0,0.0038314176245210726
e9f7b28ec10e047036ecf3701c5e3d58d703c0b8192f1e68,2015.0,0.0,0.0,0.019157088122605363
e9f7b28ec10e047038183d9520a69501b3010ef22e9662b2,2015.0,0.004629629629629629,0.0,0.0
e9f7b28ec10e04703b55428da6d95118b14493ecdddb472b,2016.0,0.013888888888888888,0.0,0.0
e9f7b28ec10e047042b9e77c118885c768fdebd6e975d4ed,2018.0,0.0,0.01,0.0
e9f7b28ec10e04704f6a779ca9a589e6a47626a2176ce2c3,2020.0,0.009259259259259259,0.0,0.0
e9f7b28ec10e0470548611c57737acb563f34415ad4451b1,2018.0,0.004629629629629629,0.0,0.0
e9f7b28ec10e0470555c392bbe9d25064262d867fc81de7b,2016.0,0.004629629629629629,0.0,0.0
e9f7b28ec10e0470555c392bbe9d25064262d867fc81de7b,2017.0,0.004629629629629629,0.0,0.0
e9f7b28ec10e047057c29b3d4517ca9fd23061edc1d76f25,2017.0,0.004629629629629629,0.0,0.0
e9f7b28ec10e04705a5322daf7629535f2912b8bee0bec6d,2019.0,0.0,0.01,0.0
e9f7b28ec10e047061f3e00394f201acf7ad3709ac8ff2dc,2020.0,0.004629629629629629,0.0,0.0
e9f7b28ec10e047062bc911b1f8d98776d3824138119ec84,2016.0,0.004629629629629629,0.0,0.0038314176245210726
e9f7b28ec10e047062bc911b1f8d98776d3824138119ec84,2017.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e047064c0cfe76fadd71f3a6751006c453f7d,2017.0,0.013888888888888888,0.0,0.01532567049808429
e9f7b28ec10e047064c0cfe76fadd71f3a6751006c453f7d,2019.0,0.032407407407407406,0.01,0.05363984674329502
e9f7b28ec10e047064c0cfe76fadd71f3a6751006c453f7d,2020.0,0.004629629629629629,0.0,0.0038314176245210726
e9f7b28ec10e0470667a608691e51c47b0de02cac7d5dbae,2020.0,0.004629629629629629,0.0,0.0
e9f7b28ec10e047066fafe6eb50fd5c4d7fd618ed9ddecf7,2018.0,0.009259259259259259,0.0,0.0
e9f7b28ec10e047066fafe6eb50fd5c4d7fd618ed9ddecf7,2020.0,0.0,0.01,0.0
e9f7b28ec10e04706767c5f40b752b1a78f409460d7f7606,2018.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e0470691f25bd0b97136dd385eb8f36c87d07,2011.0,0.0,0.0,0.007662835249042145
e9f7b28ec10e0470691f25bd0b97136dd385eb8f36c87d07,2017.0,0.004629629629629629,0.0,0.0038314176245210726
e9f7b28ec10e0470691f25bd0b97136dd385eb8f36c87d07,2018.0,0.004629629629629629,0.02,0.0
e9f7b28ec10e0470691f25bd0b97136dd385eb8f36c87d07,2019.0,0.004629629629629629,0.0,0.0
e9f7b28ec10e0470691f25bd0b97136dd385eb8f36c87d07,2020.0,0.004629629629629629,0.0,0.007662835249042145
e9f7b28ec10e04706c9a98ff806d16b80387698527207a02,2018.0,0.004629629629629629,0.0,0.0
e9f7b28ec10e0470717344f0b6cc7b4dcac27194e099bf12,2016.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e04707381146e3e09e3073ea4776bbf36cd35,2011.0,0.023148148148148147,0.0,0.0
e9f7b28ec10e04707381146e3e09e3073ea4776bbf36cd35,2012.0,0.004629629629629629,0.0,0.0
e9f7b28ec10e04707381146e3e09e3073ea4776bbf36cd35,2013.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e04707381146e3e09e3073ea4776bbf36cd35,2017.0,0.009259259259259259,0.01,0.0
e9f7b28ec10e04707381146e3e09e3073ea4776bbf36cd35,2018.0,0.1111111111111111,0.0,0.0038314176245210726
e9f7b28ec10e04707381146e3e09e3073ea4776bbf36cd35,2019.0,0.009259259259259259,0.0,0.0038314176245210726
e9f7b28ec10e04707381146e3e09e3073ea4776bbf36cd35,2020.0,0.009259259259259259,0.0,0.007662835249042145
e9f7b28ec10e047075b0a6ff4f0118a004c1c370302c3fba,2016.0,0.004629629629629629,0.0,0.0038314176245210726
e9f7b28ec10e047075b0a6ff4f0118a004c1c370302c3fba,2017.0,0.004629629629629629,0.0,0.0
e9f7b28ec10e04707926cbe77eb9b12c1ac05b9b7747cd27,2019.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e04707ba878b89e6c2d362b107a817342f9c6,2017.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e04707ba878b89e6c2d362b107a817342f9c6,2018.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e04707ba878b89e6c2d362b107a817342f9c6,2019.0,0.023148148148148147,0.0,0.0038314176245210726
e9f7b28ec10e04707ba878b89e6c2d362b107a817342f9c6,2020.0,0.06018518518518518,0.0,0.0
e9f7b28ec10e04707fed1ae8ec45d9afe4b5c3f63c261373,2019.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e04708b595fcaf4c1eaab1834f06dc560e0b0,2019.0,0.004629629629629629,0.01,0.0
e9f7b28ec10e04708cf1cc7451ba3008f9232249d39aaa3f,2016.0,0.004629629629629629,0.0,0.0
e9f7b28ec10e04708cf1cc7451ba3008f9232249d39aaa3f,2018.0,0.0,0.01,0.0
e9f7b28ec10e04708dd007320afd4d5d0a478147c382ae7f,2018.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e047091a1bb26324a23faebe5ff3bfd7ae091,2015.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e047091a1bb26324a23faebe5ff3bfd7ae091,2017.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e047091a1bb26324a23faebe5ff3bfd7ae091,2018.0,0.0,0.0,0.01532567049808429
e9f7b28ec10e047091a1bb26324a23faebe5ff3bfd7ae091,2020.0,0.0,0.0,0.007662835249042145
e9f7b28ec10e04709258b9d70c53e5a442317d704a68dd51,2018.0,0.004629629629629629,0.0,0.0
e9f7b28ec10e0470929ddbd5b2606af10ee1882a2706389c,2010.0,0.0,0.01,0.0
e9f7b28ec10e0470929ddbd5b2606af10ee1882a2706389c,2015.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e0470929ddbd5b2606af10ee1882a2706389c,2017.0,0.004629629629629629,0.0,0.0038314176245210726
e9f7b28ec10e047094ea2646796ac4f764ad64d99fdd4e3d,2020.0,0.013888888888888888,0.01,0.0
e9f7b28ec10e047096b3d22ede4e189860b22ed7e5bdad42,2020.0,0.004629629629629629,0.0,0.0
e9f7b28ec10e04709a65711ee6a16104c7431a9c4538cbe3,2019.0,0.0,0.0,0.0038314176245210726
e9f7b28ec10e04709f38ac4b8738ce4ae8504009be889688,2020.0,0.004629629629629629,0.0,0.0
e9f7b28ec10e0470a4248839680bcbf6b3ac9e131a002463,2020.0,0.0,0.01,0.0
